"id","wifi","workspace","quiet","all_three","wifi_workspace_only","wifi_only","neighbourhood_cleansed","neighbourhood_group_cleansed","price"
38024356,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Crown Heights","Brooklyn",145
38024535,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Harlem","Manhattan",81
38027192,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Village","Manhattan",75
38035698,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"East Harlem","Manhattan",49
38042164,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",140
38043614,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",150
38045112,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Upper West Side","Manhattan",125
38045312,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East Harlem","Manhattan",50
38045508,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",43
38048018,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Washington Heights","Manhattan",102
38060580,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Woodhaven","Queens",130
38062885,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Harlem","Manhattan",180
38063248,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Clinton Hill","Brooklyn",155
38069091,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Tribeca","Manhattan",392
38069261,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Hell's Kitchen","Manhattan",60
38072539,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Williamsburg","Brooklyn",70
38075485,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Clinton Hill","Brooklyn",126
38085023,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Village","Manhattan",60
38088253,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Flushing","Queens",90
38092217,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Clifton","Staten Island",55
38095769,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Rosedale","Queens",60
38097887,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Murray Hill","Manhattan",190
38097971,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Springfield Gardens","Queens",40
38098602,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Upper East Side","Manhattan",600
38101782,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Woodside","Queens",249
38103427,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Harlem","Manhattan",125
38103482,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Woodhaven","Queens",87
38104307,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bushwick","Brooklyn",30
38104983,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Williamsburg","Brooklyn",100
38105333,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"East Village","Manhattan",195
38105387,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Hell's Kitchen","Manhattan",110
38116815,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Morrisania","Bronx",150
38117909,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bushwick","Brooklyn",76
38121272,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Battery Park City","Manhattan",116
38126513,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Fort Greene","Brooklyn",115
38131474,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Harlem","Manhattan",319
38133113,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Greenwich Village","Manhattan",160
38134394,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bushwick","Brooklyn",275
38134421,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Flushing","Queens",75
38135862,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Harlem","Manhattan",150
38135970,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Flushing","Queens",60
38149897,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Sheepshead Bay","Brooklyn",110
38153918,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Park Slope","Brooklyn",260
38157081,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Lower East Side","Manhattan",91
38157396,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nolita","Manhattan",78
38157609,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nolita","Manhattan",78
38157886,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nolita","Manhattan",78
38158125,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nolita","Manhattan",81
38158359,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Lower East Side","Manhattan",81
38159915,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Greenwich Village","Manhattan",100
38161096,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Washington Heights","Manhattan",46
38161114,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper East Side","Manhattan",230
38161500,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bushwick","Brooklyn",100
38161780,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Ridgewood","Queens",102
38164618,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Flatbush","Brooklyn",150
38164809,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",75
38165648,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Williamsburg","Brooklyn",145
38166035,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Crown Heights","Brooklyn",80
38166568,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Washington Heights","Manhattan",88
38173829,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East Elmhurst","Queens",130
38178779,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Cypress Hills","Brooklyn",100
38183143,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Red Hook","Brooklyn",109
38186479,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Springfield Gardens","Queens",80
38186786,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"East New York","Brooklyn",150
38189009,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Chelsea","Manhattan",225
38190055,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper West Side","Manhattan",240
38191536,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Flatbush","Brooklyn",211
38194280,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Village","Manhattan",200
38198444,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Woodside","Queens",33
38202642,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Canarsie","Brooklyn",162
38205589,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper West Side","Manhattan",99
38209884,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Washington Heights","Manhattan",77
38212423,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Financial District","Manhattan",254
38213232,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Sunset Park","Brooklyn",147
38214221,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",63
38215588,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Grant City","Staten Island",33
38215806,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Flatlands","Brooklyn",1000
38216335,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Crown Heights","Brooklyn",55
38223220,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Midtown","Manhattan",600
38226409,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Washington Heights","Manhattan",125
38226783,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Flatbush","Brooklyn",159
38232271,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Brighton Beach","Brooklyn",90
38233279,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Hunts Point","Bronx",60
38235141,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Ozone Park","Queens",82
38236354,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Flatbush","Brooklyn",159
38236463,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Williamsburg","Brooklyn",141
38236762,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Financial District","Manhattan",219
38236769,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Financial District","Manhattan",175
38236827,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Financial District","Manhattan",154
38236832,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Financial District","Manhattan",165
38236841,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Financial District","Manhattan",192
38236846,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Financial District","Manhattan",186
38238356,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bedford-Stuyvesant","Brooklyn",98
38238500,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East Flatbush","Brooklyn",150
38238758,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Woodside","Queens",239
38239419,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Mount Hope","Bronx",81
38255575,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Far Rockaway","Queens",240
38256524,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",300
38257050,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Woodside","Queens",105
38257778,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Financial District","Manhattan",178
38260628,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Elmhurst","Queens",66
38261351,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Chelsea","Manhattan",140
38261496,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Long Island City","Queens",130
38269872,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Park Slope","Brooklyn",115
38281533,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Arverne","Queens",125
38282162,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Upper West Side","Manhattan",78
38284238,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Sheepshead Bay","Brooklyn",145
38284247,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Hollis","Queens",80
38285454,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",63
38285818,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Harlem","Manhattan",100
38286841,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Greenpoint","Brooklyn",100
38287428,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Crown Heights","Brooklyn",40
38289819,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",43
38291768,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Midtown","Manhattan",425
38293257,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Morningside Heights","Manhattan",339
38293596,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Harlem","Manhattan",68
38295791,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Ridgewood","Queens",202
38295943,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Jackson Heights","Queens",33
38296895,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Ditmars Steinway","Queens",145
38298583,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Queens Village","Queens",110
38299089,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Upper East Side","Manhattan",350
38311444,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Ridgewood","Queens",194
38316335,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Pelham Gardens","Bronx",105
38317159,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Crown Heights","Brooklyn",198
38317957,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Williamsbridge","Bronx",49
38320677,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Norwood","Bronx",40
38323529,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Flushing","Queens",67
38325701,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Port Morris","Bronx",22
38325958,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Harlem","Manhattan",200
38325984,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Mott Haven","Bronx",20
38328609,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Canarsie","Brooklyn",108
38329522,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Washington Heights","Manhattan",150
38330175,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Fort Hamilton","Brooklyn",92
38331745,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Prospect-Lefferts Gardens","Brooklyn",114
38347351,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"West Village","Manhattan",343
38348978,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Midtown","Manhattan",160
38355160,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",150
38355263,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bedford-Stuyvesant","Brooklyn",120
38355839,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bushwick","Brooklyn",60
38359468,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Queens Village","Queens",10
38363300,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",58
38371078,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Parkchester","Bronx",50
38372835,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Inwood","Manhattan",55
38373110,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Harlem","Manhattan",70
38377098,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Harlem","Manhattan",90
38377227,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Springfield Gardens","Queens",170
38377425,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Hell's Kitchen","Manhattan",175
38377430,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"College Point","Queens",65
38379068,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Harlem","Manhattan",99
38382611,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Astoria","Queens",250
38383048,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Wakefield","Bronx",59
38384355,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",270
38384778,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"DUMBO","Brooklyn",210
38385758,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Williamsburg","Brooklyn",333
38385803,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Greenpoint","Brooklyn",600
38390610,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Jackson Heights","Queens",44
38390957,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East Harlem","Manhattan",86
38392173,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Upper East Side","Manhattan",85
38392995,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Wakefield","Bronx",200
38404770,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Financial District","Manhattan",254
38409908,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",650
38411561,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Flushing","Queens",60
38413549,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Harlem","Manhattan",92
38414583,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",75
38415931,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Richmond Hill","Queens",80
38425543,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Williamsburg","Brooklyn",60
38428035,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",63
38428985,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Elmhurst","Queens",164
38437586,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Maspeth","Queens",42
38437629,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Bedford-Stuyvesant","Brooklyn",206
38442158,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper East Side","Manhattan",94
38449283,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Upper East Side","Manhattan",400
38456362,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Flatlands","Brooklyn",269
38456813,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Carroll Gardens","Brooklyn",60
38457731,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Harlem","Manhattan",129
38459508,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Lower East Side","Manhattan",239
38460129,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Canarsie","Brooklyn",60
38461254,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",42
38461525,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper West Side","Manhattan",88
38462360,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"East Village","Manhattan",250
38462543,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Harlem","Manhattan",88
38464029,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Ridgewood","Queens",88
38464389,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",110
38464396,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",70
38464911,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",40
38465274,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",45
38469091,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Jamaica","Queens",135
38477712,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bushwick","Brooklyn",43
38480777,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Financial District","Manhattan",388
38481108,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper West Side","Manhattan",125
38481169,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Long Island City","Queens",184
38483199,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",300
38485346,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bushwick","Brooklyn",45
38486378,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Financial District","Manhattan",686
38489373,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Financial District","Manhattan",220
38494298,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East New York","Brooklyn",105
38496782,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Canarsie","Brooklyn",89
38497561,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bushwick","Brooklyn",35
38498915,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Fort Greene","Brooklyn",95
38510238,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Washington Heights","Manhattan",150
38511282,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Flatbush","Brooklyn",150
38515796,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Roosevelt Island","Manhattan",175
38521947,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",80
38522188,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Flushing","Queens",85
38522224,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Rosedale","Queens",88
38522305,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Harlem","Manhattan",69
38526362,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Elmhurst","Queens",250
38526734,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Long Island City","Queens",33
38529246,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Theater District","Manhattan",245
38535656,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",70
38536490,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Prospect-Lefferts Gardens","Brooklyn",106
38538837,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Harlem","Manhattan",90
38539813,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",43
38541050,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bushwick","Brooklyn",89
38542488,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper East Side","Manhattan",150
38544065,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Hell's Kitchen","Manhattan",170
38547165,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper East Side","Manhattan",124
38547653,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bushwick","Brooklyn",50
38550982,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Theater District","Manhattan",995
38551651,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Prospect-Lefferts Gardens","Brooklyn",80
38552103,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bushwick","Brooklyn",38
38553463,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper East Side","Manhattan",209
38554448,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",83
38558695,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Harlem","Manhattan",125
38559180,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper West Side","Manhattan",250
38571450,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Park Slope","Brooklyn",250
38573589,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Longwood","Bronx",45
38574077,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Jackson Heights","Queens",47
38575019,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Village","Manhattan",110
38582198,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bushwick","Brooklyn",55
38584735,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",75
38585874,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Flushing","Queens",58
38586211,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nolita","Manhattan",495
38598735,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Financial District","Manhattan",125
38599141,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Financial District","Manhattan",80
38603451,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper East Side","Manhattan",125
38617525,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Flushing","Queens",55
38617814,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",250
38618500,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Carroll Gardens","Brooklyn",216
38619451,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Flushing","Queens",35
38623036,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Wakefield","Bronx",75
38624089,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Sunset Park","Brooklyn",294
38624335,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper East Side","Manhattan",124
38624918,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Gowanus","Brooklyn",50
38625166,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper East Side","Manhattan",158
38626886,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Kingsbridge","Bronx",56
38626897,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"East Village","Manhattan",200
38628385,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Elmhurst","Queens",43
38633932,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Flushing","Queens",49
38640232,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Harlem","Manhattan",90
38644229,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Jamaica","Queens",67
38645311,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Prospect-Lefferts Gardens","Brooklyn",121
38645543,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Gravesend","Brooklyn",50
38645666,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Arrochar","Staten Island",85
38645667,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Inwood","Manhattan",55
38645987,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",200
38646409,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East Elmhurst","Queens",57
38655825,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bedford-Stuyvesant","Brooklyn",180
38664426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"East New York","Brooklyn",189
38666081,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",120
38667434,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Flushing","Queens",234
38670210,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper East Side","Manhattan",192
38674685,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Financial District","Manhattan",391
38688328,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Clason Point","Bronx",189
38694732,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crown Heights","Brooklyn",88
38695193,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Two Bridges","Manhattan",79
38696509,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Washington Heights","Manhattan",60
38697036,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Carroll Gardens","Brooklyn",163
38698551,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Midtown","Manhattan",250
38702827,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Chelsea","Manhattan",119
38703384,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Chelsea","Manhattan",99
38703473,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",99
38703932,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Chelsea","Manhattan",99
38704132,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Chelsea","Manhattan",99
38704688,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Lower East Side","Manhattan",150
38705874,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bedford-Stuyvesant","Brooklyn",55
38707413,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Crown Heights","Brooklyn",70
38720591,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Williamsburg","Brooklyn",170
